clase,probclase1,probclase2,probclase3,Country,L1Name,L2Namev2,BECTUAREAL2,BECCVPTCHAREAL2,BECAWMNSHPINDXL2,BECAWMNNNGHL2,BECEFFMESHSIZEL2,BECAWEDGDENSL2,BECPOPDENSADJL2,BECPRSBRTL2,BECPRSSUBWAYL2,BECADCRCTYAVGL2,BECADINTDENSL2,BECADSTTDENSL2,BECURBTRVDELAYINDEXL2
2,1.49E-10,0.999999423,0.00000,Brasil,Recife,Itapissuma,309.69,402.5878,2.5978,80.2921,2.9647,1.012914016,1469.347,0,0,1.050091266,6.932770766,1719.030729,0.024754686
3,1.93E-11,5.77E-32,1.00000,Brasil,Recife,Jaboatão dos Guararapes,5555.6964,1003.9239,5.6929,62.0201,393.0839,3.182455872,7070.951,0,0,1.054657563,24.8264404,4473.255612,0.146532978
3,0.000106113,0,0.99989,Brasil,Recife,Olinda,3972.7798,315.5503,2.3312,60.0402,3772.6294,13.45519813,9501.604,0,0,1.033710017,96.2302554,14706.79661,0.266329024
3,1.78E-07,2.74E-125,1.00000,Brasil,Recife,Paulista,4156.8366,777.5242,4.0765,60.9374,742.5471,6.805299864,5284.061,0,0,1.031216301,43.83169372,7418.928275,0.136320084
2,4.94E-15,0.9998575,0.00014,Brasil,Recife,São Lourenço da Mata,929.1556,877.828,5.9719,66.6129,21.804,2.034101525,3447.068,0,0,1.066456197,6.425238752,1347.899475,0.062188522
2,1.41E-11,0.999999995,0.00000,Brasil,Resende,Itatiaia,707.675,560.325,3.4408,70.0757,5.295,0.623449347,688.5896,0,0,1.163684636,3.913649012,1248.746096,0.023733987
2,9.06E-09,0.998755262,0.00124,Brasil,Resende,Porto Real,620.6408,398.3937,2.9493,69.5926,15.4491,2.140362715,684.5651,0,0,1.07154499,14.0417401,3476.702377,0.038140928
2,6.89E-14,1,0.00000,Brasil,Resende,Resende,2248.563,959.4138,5.0502,85.1427,20.9631,0.47897773,1929.281,0,0,1.173685761,2.795132388,943.4892005,0.041344466
3,3.71E-15,1.39E-238,1.00000,Brasil,Ribeirao Preto,Ribeirão Preto,11392.4676,1586.186,6.2338,63.9203,1150.2207,2.835533577,3650.408,0,0,1.041649213,25.95101541,4764.430964,0.05124954
2,5.54E-18,0.998383526,0.00162,Brasil,Rio Branco,Rio Branco,5633.5419,1682.0261,6.9273,70.2329,17.9892,0.161140714,3124.524,0,0,1.073065815,0.856446044,232.4699709,0.093638814
3,4.85E-10,0.000227519,0.99977,Brasil,Rio Claro,Rio Claro,3929.3889,1310.6732,5.2877,73.9268,225.9343,2.207947274,2970.101,0,0,1.033424109,9.923937114,1914.272419,0.050392668
2,1.05E-10,1,0.00000,Brasil,Rio Claro,Santa Gertrudes,460.3482,341.2902,2.626,98.5172,6.9965,0.986814169,1517.498,0,0,1.035077506,5.447558788,972.8608709,0.014080488
2,3.66E-11,0.999999995,0.00000,Brasil,Rio das Ostras,Casimiro de Abreu,696.2372,510.2494,2.9739,83.4532,3.429,0.362320427,920.7241,0,0,1.124250916,3.090920662,1037.605137,0.051522518
3,8.53E-08,0.031025945,0.96897,Brasil,Rio das Ostras,Rio das Ostras,2434.405,634.2249,4.2192,70.7105,103.6137,2.174601756,2116.543,0,0,1.057545876,16.35547114,3460.85266,0.19829028
3,1.04E-48,0,1.00000,Brasil,Rio de Janeiro,Rio de Janeiro,52089.5034,2454.8245,7.5711,61.7331,9619.5629,3.246470858,9205.724,1,1,1.062811887,47.49258307,8635.788959,0.18920128
3,2.74E-08,0,1.00000,Brasil,Rio de Janeiro,Belford Roxo,6018.1199,545.8436,2.4512,60.2573,4623.5526,9.277473241,7404.042,0,0,1.048324449,81.5398209,13449.72247,0.105215838
3,9.21E-22,0,1.00000,Brasil,Rio de Janeiro,Duque de Caxias,11621.803,1865.1508,8.0416,61.3429,2405.3883,6.388515196,5443.257,0,0,1.046137219,24.71063075,5201.452067,0.08736522
3,3.47E-11,0.002469561,0.99753,Brasil,Rio de Janeiro,Itaboraí,5188.968,1214.9877,5.3705,65.3316,172.2178,1.37558045,2186.319,0,0,1.056867269,13.84343988,3780.749716,0.053012986
2,5.77E-13,0.999829296,0.00017,Brasil,Rio de Janeiro,Itaguaí,2095.916,996.6352,4.9406,67.9744,74.7193,1.388864873,2245.678,0,0,1.058265354,7.771523885,2106.467379,0.064442889
3,1.78E-06,0.005101847,0.99490,Brasil,Rio de Janeiro,Japeri,1113.84,698.7146,3.5344,68.9266,48.3987,2.818831764,3416.594,0,0,1.063202747,19.99787547,4973.914172,0.020587238
2,1.99E-10,0.99868571,0.00131,Brasil,Rio de Janeiro,Magé,4300.8528,1140.9078,3.6543,63.0647,87.1185,0.694343163,2504.893,0,0,1.070076032,10.75983477,2834.701841,0.058524487
3,6.39E-12,0.410353103,0.58965,Brasil,Rio de Janeiro,Maricá,4933.632,1041.2595,5.6022,62.9953,104.3597,1.267795118,1164.012,0,0,1.069934027,15.82324306,3953.530196,0.039110169
1,1,5.85E-60,0.00000,Brasil,Rio de Janeiro,Mesquita,1351.35,99.9734,1.8576,134.1641,467.3667,6.877605034,10073.96,0,0,1.034553861,40.2583386,6721.089136,0.174496864
3,0.0057066,1.96E-92,0.99429,Brasil,Rio de Janeiro,Nilópolis,961.5599,244.735,1.5166,67.2098,476.0281,9.422785449,14165.32,0,0,1.012891541,53.27259332,9117.288655,0.167484268
3,6.13E-09,2.94E-54,1.00000,Brasil,Rio de Janeiro,Niterói,4625.8224,830.6516,5.2481,62.5043,411.648,4.404195494,6096.929,0,0,1.109750221,37.69732177,7945.036088,0.272844862
3,3.15E-12,2.81E-171,1.00000,Brasil,Rio de Janeiro,Nova Iguaçu,9558.0936,1433.8199,5.4763,63.1418,973.3551,2.786920161,5751.041,0,0,1.041214196,24.23452755,4483.869146,0.156634001
3,9.46E-06,0.003485434,0.99651,Brasil,Rio de Janeiro,Queimados,1567.3493,812.5864,3.1456,70.5042,179.8132,4.547754088,4519.006,0,0,1.044617763,1.602396012,446.6826464,0.090297012
3,4.05E-19,0,1.00000,Brasil,Rio de Janeiro,São Gonçalo,11235.59,1546.4145,6.9882,60.8994,4013.7428,9.243027063,7052.208,0,0,1.059834314,43.37489039,9096.353135,0.103050377
3,0.182168762,0,0.81783,Brasil,Rio de Janeiro,São João de Meriti,3520.62,0,1.2626,,3520.62,8.521226375,13272.24,0,0,1.029512329,97.90360632,17296.47459,0.212277405
2,8.85E-12,0.999999792,0.00000,Brasil,Rio de Janeiro,Seropedica,1752.408,705.3615,3.8127,85.6952,15.0076,0.499340532,1101.298,0,0,1.057430086,8.130408348,2623.255495,0.04884423
2,4.54E-12,0.999999998,0.00000,Brasil,Rio de Janeiro,Tangua,625.0515,701.5578,3.7712,88.9202,15.5001,1.418269807,1589.832,0,0,1.092171062,4.268402533,1622.290735,0.019324159
2,8.54E-12,0.999997633,0.00000,Brasil,Rio Grande,Rio Grande,3043.0796,839.1626,4.1896,83.3064,7.4887,0.134013282,2936.838,0,0,1.042378804,1.69278686,570.4355604,0.110567695
2,6.36E-13,1,0.00000,Brasil,Rio Verde,Rio Verde,3393.1062,1381.1662,4.6433,176.1237,7.2594,0.076643685,1908.703,0,0,1.094501263,0.695613583,272.568291,0.063293167
2,8.52E-14,0.999999999,0.00000,Brasil,Rondonopolis,Rondonópolis,5350.59,1550.1108,4.7081,95.0924,41.633,0.224202559,2140.974,0,0,1.036777441,1.854814075,440.2001909,0.063048383
2,1.42E-12,0.999994313,0.00001,Brasil,Salvador,Camaçari,4605.8712,874.1002,3.7753,74.8324,29.3298,0.358737511,1723.686,0,0,1.081305687,8.371782795,1986.209078,0.031372103
3,3.99E-08,1.52E-250,1.00000,Brasil,Salvador,Lauro de Freitas,2607.0304,1020.5632,5.0155,61.3889,1068.1467,13.94779782,5053.823,0,0,1.090318668,39.26775515,7632.803224,0.221992498
3,6.37E-42,0,1.00000,Brasil,Salvador,Salvador,14206.4043,2045.9967,12.1955,61.5267,1778.675,2.722517143,12436.77,1,0,1.088535068,29.03860924,4885.207863,0.220864096
2,9.26E-13,1,0.00000,Brasil,Salvador,Simões Filho,1290.703,756.4082,4.5239,96.1115,16.6222,0.748679623,2200.116,0,0,1.092244671,7.379718599,1971.083876,0.076995704
2,3.62E-15,0.999999595,0.00000,Brasil,Santa Cruz do Sul,Santa Cruz do Sul,2572.7408,1480.7919,5.7502,83.0405,55.8916,1.166619887,2539.755,0,0,1.108225863,3.633462237,1265.715365,0.08190274
2,2.89E-16,0.999438782,0.00056,Brasil,Santa Maria,Santa Maria,4499.1984,1445.0762,6.3164,71.2976,67.1379,0.656023968,3203.979,0,0,1.069328518,5.19442769,1418.674296,0.098420093
2,5.51E-11,1,0.00000,Brasil,Santarem,Santarém,4105.3329,1557.09,3.5872,126.5603,2.9059,0.022766089,3393.753,0,0,1.096086128,0.215241774,80.50118376,0.096291695
2,3.69E-11,0.99982637,0.00017,Brasil,Santos,Cubatão,2244.2426,436.0331,4.0356,65.6126,66.6057,2.006477305,2186.377,0,0,1.084678204,10.69483443,2398.874138,0.059660197
3,2.54E-07,3.94E-17,1.00000,Brasil,Santos,Guarujá,3573.632,556.544,3.8025,64.1446,178.0796,2.535564281,5261.968,0,0,1.05321632,34.23251215,5416.401182,0.139766841
2,2.73E-13,0.999978559,0.00002,Brasil,Santos,Itanhaem,3235.1472,1035.4036,4.5449,64.6019,51.4419,0.840562563,1413.574,0,0,1.021509521,6.998975164,1596.266475,0.010012451
3,4.39E-09,0.42899624,0.57100,Brasil,Santos,Mongagua,1384.652,594.9186,4.9119,61.2592,119.8412,4.581551868,1759.681,0,0,1.02713763,11.53924362,2551.475807,0.02268421
2,3.01E-12,0.999970391,0.00003,Brasil,Santos,Peruibe,2065.1395,1107.5701,4.5979,77.5769,75.7236,1.704454987,1654.571,0,0,1.026089909,10.0894848,2088.781915,0.032105824
3,2.01E-09,1.10E-171,1.00000,Brasil,Santos,Praia Grande,3762.8096,779.9446,5.0721,62.4414,930.2879,8.032700092,4052.13,0,0,1.01736872,34.59068722,6120.48116,0.051852164
3,2.61E-07,1.77E-28,1.00000,Brasil,Santos,Santos,3701.0688,726.7647,4.1654,60.867,410.5405,3.202530548,8823.665,0,0,1.055581824,13.71535513,2441.243075,0.181156662
3,5.02E-05,2.63E-09,0.99995,Brasil,Santos,São Vicente,2443.7699,587.1444,2.6346,62.935,196.3327,2.156580982,9739.531,0,0,1.02050446,22.86595199,3857.184568,0.111329801
2,1.63E-13,0.999994211,0.00001,Brasil,Sao Carlos,São Carlos,4905.08,1531.4997,5.4998,89.2325,124.613,1.037831969,2522.421,0,0,1.047287072,5.991977195,1331.617857,0.070692587
3,7.33E-13,2.14E-164,1.00000,Brasil,Sao Jose do Rio Preto,Bady Bassitt,8417.6732,1773.6213,5.7539,66.7136,931.3466,2.089020601,3112.013,0,0,1.037099626,34.00513789,6260.086623,0.061714519
2,9.02E-12,1,0.00000,Brasil,Sao Jose do Rio Preto,Cedral,245.8815,582.5896,3.4095,117.5084,1.5498,0.536992682,418.3014,0,0,1.084644152,2.184409889,849.4731905,0.00149869
2,7.96E-11,0.999999985,0.00000,Brasil,Sao Jose do Rio Preto,Mirassol,1160.2773,766.3356,2.9339,88.905,35.5598,1.283550332,2016.861,0,0,1.038150902,7.750042205,1648.098954,0.033867476
1,0.99999978,1.98E-07,0.00000,Brasil,Sao Jose do Rio Preto,São José do Rio Preto,333.268,501.4677,2.3954,113.3804,6.5797,1.205602907,968.7773,0,0,1.037099626,34.00513789,6260.086623,0.020733151
2,1.62E-12,0.999999762,0.00000,Brasil,Sao Jose dos Campos,Cacapava,1752.3072,876.235,3.9985,81.2112,22.4788,0.758138928,1622.609,0,0,1.084230239,6.254911943,1823.227858,0.042732447
2,9.43E-12,0.999594871,0.00041,Brasil,Sao Jose dos Campos,Jacareí,3805.1936,1084.2843,4.872,77.3433,112.7739,1.548342437,2806.761,0,0,1.095000326,8.736709796,2283.302012,0.092322369
3,1.29E-10,8.22E-05,0.99992,Brasil,Sao Jose dos Campos,São José dos Campos,8955.541,1239.437,4.7957,68.4021,219.0503,0.777820944,4111.515,0,0,1.074327109,11.0154362,2199.679357,0.099098156
3,3.40E-07,1.14E-05,0.99999,Brasil,Sao Luis,Paço do Lumiar,1672.3887,1122.1443,4.3082,76.4025,85.2613,3.330727952,2205.604,0,0,1.022170912,25.34515843,4889.870281,0.078007582
2,2.10E-10,0.999951845,0.00005,Brasil,Sao Luis,Raposa,502.0213,500.2085,3.3181,63.9302,9.0926,1.928847825,1001.151,0,0,1.022731748,11.16528195,2262.363758,0.018518836
2,6.49E-11,0.999732983,0.00027,Brasil,Sao Luis,São José de Ribamar,3144.966,746.0072,3.8259,63.4254,42.4559,0.540919669,2830.282,0,0,1.026850764,11.8395723,2261.569732,0.068846483
3,1.61E-18,8.93E-291,1.00000,Brasil,Sao Luis,São Luís,13747.2615,1988.6808,7.2107,62.2545,1269.7425,2.786977793,5054.835,0,0,1.044692136,20.21566665,3386.009646,0.264744508
3,0,0,1.00000,Brasil,Sao Paulo,São Paulo,88498.9469,2911.5872,6.6552,60.8339,46347.2997,4.457518659,12075.91,1,1,1.052629474,67.99496447,11249.73059,0.254169662
3,1.45E-07,0.027596,0.97240,Brasil,Sao Paulo,Aruja,1637.46,782.0735,4.5227,70.8891,87.5906,3.967602165,1971.64,0,0,1.106358036,18.34133091,4443.758006,0.056837649
3,9.80E-08,0,1.00000,Brasil,Sao Paulo,Barueri,4870.618,620.313,3.9242,61.4821,3099.8477,15.04218378,4503.314,0,0,1.093972238,54.84383258,10491.47159,0.124571796
2,8.20E-09,0.999946024,0.00005,Brasil,Sao Paulo,Caieiras,1130.4046,459.6749,3.279,77.3219,24.9345,1.472238048,2576.328,0,0,1.116778151,15.07025263,3288.407789,0.047885443
2,2.65E-11,0.99999023,0.00001,Brasil,Sao Paulo,Cajamar,1337.9372,622.2308,3.8348,66.8761,32.4258,1.699322722,1707.107,0,0,1.109711499,9.231490957,2456.950729,0.071583732
3,0.000897092,0,0.99910,Brasil,Sao Paulo,Carapicuíba,3276.36,432.3679,2.5655,60.0284,3060.3186,15.4842253,11373.7,0,0,1.073289917,87.91430581,14714.24282,0.165260861
3,8.71E-14,2.67E-24,1.00000,Brasil,Sao Paulo,Cotia,5272.3891,1471.8135,6.7486,66.4509,394.8843,3.305268067,2345.583,0,0,1.122366011,12.78689725,3403.899401,0.062540105
3,0.085742161,0,0.91426,Brasil,Sao Paulo,Diadema,2699.0096,353.8524,2.0094,67.0979,2284.4002,13.14872015,14093.67,0,0,1.060167974,107.8667531,16212.11385,0.185455162
3,6.42E-06,4.30E-21,0.99999,Brasil,Sao Paulo,Embu,2109.5151,789.9235,3.9124,62.7659,199.3903,3.812625107,7248.575,0,0,1.110634195,31.69261474,7197.397953,0.100306527
3,0.000285715,3.09E-176,0.99971,Brasil,Sao Paulo,Ferraz de Vasconcelos,1619.9084,633.5728,2.6767,61.3749,793.9958,13.10461285,9178.232,0,0,1.053390008,54.07168122,9585.677232,0.058220124
3,5.57E-08,1.87E-84,1.00000,Brasil,Sao Paulo,Francisco Morato,1707.5685,537.5272,5.4243,62.1308,480.1912,14.83331875,6149.18,0,0,1.123834242,31.66288078,7519.852529,0.033510238
2,5.15E-08,0.999245794,0.00075,Brasil,Sao Paulo,Franco da Rocha,1729.2625,771.8698,3.5371,69.0887,77.1959,2.311443334,3491.589,0,0,1.136172398,13.3846964,3625.349237,0.050529294
3,2.01E-18,0,1.00000,Brasil,Sao Paulo,Guarulhos,14928.564,1180.224,4.5477,62.1426,6093.79,6.131361066,7139.014,0,0,1.056828826,40.41544767,7509.15922,0.187956764
2,6.18E-10,0.999959494,0.00004,Brasil,Sao Paulo,Itapecerica da Serra,1798.9962,543.7071,3.6629,74.034,22.0091,1.211448786,3119.213,0,0,1.11526151,11.77778197,3269.483724,0.054989611
3,1.06E-05,5.42E-24,0.99999,Brasil,Sao Paulo,Itapevi,2182.9572,924.6576,3.3499,63.0815,298.6064,4.858150497,6050.042,0,0,1.098311235,26.93949258,5728.4519,0.11211116
3,4.09E-09,7.15E-93,1.00000,Brasil,Sao Paulo,Itaquaquecetuba,3571.022,721.5104,5.0052,67.5543,585.0791,4.452926578,5201.594,0,0,1.060930079,45.57401846,9278.831506,0.111688677
3,0.004592061,4.76E-225,0.99541,Brasil,Sao Paulo,Jandira,1368.6289,451.8517,2.5255,61.0459,793.2791,16.13683322,7355.609,0,0,1.085964442,70.037294,12573.35663,0.082281632
3,4.08E-09,0,1.00000,Brasil,Sao Paulo,Mauá,3666.3301,760.3087,5.5135,61.5169,1750.2406,17.26152142,9219.314,0,0,1.068358851,54.20909984,10027.06538,0.165708886
2,1.76E-09,0.999509669,0.00049,Brasil,Sao Paulo,Mogi das Cruzes,5709.9838,1259.6864,3.5053,81.0225,124.4756,0.693293427,3531.918,0,0,1.088676657,9.806759559,2504.46408,0.078009728
3,2.71E-08,0,1.00000,Brasil,Sao Paulo,Osasco,5914.6196,398.2743,2.2235,60.0722,5341.2472,10.32945746,11339.78,0,0,1.060889926,93.59050838,15628.28239,0.165377172
3,0.005030062,5.34E-217,0.99497,Brasil,Sao Paulo,Poá,1321.11,384.0358,1.9466,60.8467,758.2723,12.49000186,6939.191,0,0,1.033779109,79.22766145,12988.41012,0.07492052
3,3.51E-07,0.113054824,0.88694,Brasil,Sao Paulo,Ribeirão Pires,1671.299,659.0061,4.4458,68.1325,61.6724,2.937615959,2645.808,0,0,1.116975163,18.5897852,4759.569936,0.076868346
2,2.37E-07,0.999999761,0.00000,Brasil,Sao Paulo,Rio Grande da Serra,363.6023,334.4217,2.6381,97.2565,6.6195,1.875857408,2254.72,0,0,1.131243357,14.13451837,3865.657942,0.070595638
2,3.42E-11,1,0.00000,Brasil,Sao Paulo,Santa Isabel,736.3722,719.5869,3.3114,103.7637,4.0828,0.506531439,1091.313,0,0,1.174964004,2.632974116,1151.26567,0.046269977
2,2.79E-07,0.982151413,0.01785,Brasil,Sao Paulo,Santana de Parnaíba,2792.248,619.6945,3.3901,68.6789,49.6475,1.115863183,1633.401,0,0,1.128870656,18.83687042,4126.11978,0.044289188
3,2.47E-06,0,1.00000,Brasil,Sao Paulo,Santo André,6643.9762,917.3963,2.2285,61.197,2205.5072,3.642863301,9659.106,0,0,1.05932322,45.02139613,7565.778804,0.181522843
3,2.00E-08,1.80E-234,1.00000,Brasil,Sao Paulo,São Bernardo do Campo,7648.025,1411.6814,4.1609,63.0867,1144.5564,2.283625141,8492.296,0,0,1.084722813,22.94216462,4358.542252,0.155813119
1,0.998553902,0,0.00145,Brasil,Sao Paulo,São Caetano do Sul,1533.06,0,1.5534,,1533.06,15.92892646,10058.03,0,0,1.025042117,123.1085049,17989.3099,0.16658374
3,1.10E-08,1.01E-08,1.00000,Brasil,Sao Paulo,Suzano,3893.8619,929.7558,4.4514,66.5626,199.0397,2.630506529,3749.956,0,0,1.062486978,20.09699556,4603.135785,0.104327799
3,0.460051047,0,0.53995,Brasil,Sao Paulo,Taboão da Serra,1781.5504,384.7943,2.2645,67.7244,1538.6499,18.01627779,13044.58,0,0,1.083029979,103.9514024,16342.29947,0.148144501
3,1.66E-08,2.00E-15,1.00000,Brasil,Sao Paulo,Vargem Grande Paulista,1191.871,592.9261,4.9542,63.4667,83.4273,6.740088169,1546.844,0,0,1.100969916,27.20391854,6773.557972,0.026181842
2,2.89E-12,0.999754649,0.00025,Brasil,Sertaozinho,Sertãozinho,2238.8352,1043.5212,4.6987,69.322,81.4329,1.545656539,2491.913,0,0,1.037477288,8.893899675,2008.312996,0.051478047
3,2.34E-10,1.81E-11,1.00000,Brasil,Sete Lagoas,Sete Lagoas,4745.5254,1550.6508,5.1834,68.78,298.503,1.995385347,2777.471,0,0,1.071308791,10.89627315,2630.59164,0.080013093
2,2.02E-10,1,0.00000,Brasil,Sobral,Sobral,1724.6655,889.9361,3.5913,156.6542,5.2292,0.161549128,3987.217,0,0,1.052400771,1.927400111,443.9632884,0.0937212
2,1.95E-11,0.999999693,0.00000,Brasil,Sorocaba,Aracoiaba do Serra,1381.6801,421.6108,3.2253,80.6528,4.8587,0.38707235,408.5918,0,0,1.088312194,6.083470631,2484.5826,0.006679563
3,2.18E-22,0,1.00000,Brasil,Sorocaba,Sorocaba,10296.5457,2019.5549,8.5118,64.871,1445.572,4.64989498,3832.351,1,0,1.053381272,29.18509923,5734.224171,0.107285667
2,2.63E-09,0.999055626,0.00094,Brasil,Sorocaba,Votorantim,1734.8432,718.8078,3.4224,70.675,63.3241,1.587206863,3665.34,0,0,1.071535008,13.53388931,2578.638075,0.070007189
2,3.67E-14,0.99999999,0.00000,Brasil,Tatui,Tatuí,2149.29,1035.786,5.002,89.9862,42.4984,1.125951247,2014.085,0,0,1.061226397,5.213980547,1400.421966,0.024398368
2,2.48E-12,0.999995684,0.00000,Brasil,Taubate,Pindamonhangaba,2674.5328,624.0724,3.778,73.407,16.0481,0.363493572,2011.141,0,0,1.062982044,4.94601305,1224.432218,0.031980617
3,4.31E-09,0.23813163,0.76187,Brasil,Taubate,Taubaté,4961.1598,1109.3499,4.4654,65.0663,172.746,1.205716357,3665.167,0,0,1.061228326,10.24048226,2110.939657,0.07460374
2,3.83E-11,0.99999996,0.00000,Brasil,Taubate,Tremembe,806.4923,516.4236,2.8849,85.2468,8.324,0.684956887,1311.462,0,0,1.05576943,5.768224403,1160.302959,0.034126136
2,1.00E-13,0.999996167,0.00000,Brasil,Teixeira de Freitas,Teixeira de Freitas,2150.5506,1044.1359,5.1395,80.0008,31.6895,0.631625987,3421.524,0,0,1.038678708,3.610326467,621.5585382,0.055884339
2,3.00E-16,1,0.00000,Brasil,Teofilo Otoni,Teófilo Otoni,1277.2735,1015.2062,6.6748,157.0174,3.3358,0.212995041,2310.103,0,0,1.177300371,0.693848919,260.6623821,0.067979431
3,5.07E-15,3.22E-40,1.00000,Brasil,Teresina,Teresina,12141.2676,2119.8587,6.695,68.3822,471.4789,1.340920683,4660.105,1,1,1.033390574,13.91063085,2770.695584,0.123018144
2,1.12E-11,0.99999996,0.00000,Brasil,Teresina,Timon,1799.9964,1224.9579,4.0923,88.9367,15.0956,0.336566355,3836.789,0,0,1.036363783,1.862352485,447.0917619,0.043673829
2,4.69E-11,1,0.00000,Brasil,Teresopolis,Teresópolis,1587.768,957.8718,4.5697,115.4728,7.2265,0.410331794,2764.184,0,0,1.262331259,3.512858946,1695.435359,0.077261796
2,7.69E-14,1,0.00000,Brasil,Toledo,Toledo,2735.8914,1323.412,4.8396,98.7568,27.4107,0.509457241,2086.597,0,0,1.082914874,4.969004163,2027.773077,0.051801369
3,6.80E-09,3.56E-05,0.99996,Brasil,Tubarao,Capivari de Baixo,663.84,710.8492,4.9326,63.618,66.5803,7.669575439,1448.055,0,0,1.038377515,12.49687652,2752.607332,0.022116255
2,1.33E-10,1,0.00000,Brasil,Tubarao,Gravatal,206.3676,244.5074,2.4219,141.4596,0.192,0.200916499,185.5096,0,0,1.146069186,3.265569769,1249.610335,0.043026444
2,1.12E-13,0.985343003,0.01466,Brasil,Tubarao,Tubarao,2362.0588,1065.7717,5.9912,67.323,110.9628,2.35022748,2137.212,0,0,1.066739097,8.994134596,2412.824262,0.066097501
2,2.88E-12,0.99999998,0.00000,Brasil,Uberaba,Uberaba,5865.7345,1782.5064,4.9368,95.5535,48.2037,0.253738905,2959.995,1,0,1.076048406,2.204899604,654.5161098,0.085653463
3,1.63E-14,2.12E-05,0.99998,Brasil,Uberlandia,Uberlândia,12203.5155,2446.3711,6.7641,83.6301,229.1481,0.511735205,3460.945,1,0,1.041177444,3.969740085,930.2554434,0.085747436
2,7.11E-11,1,0.00000,Brasil,Uruguaiana,Uruguaiana,2263.68,1617.5341,3.8602,208.5903,5.8876,0.096622288,2678.838,0,0,1.095495954,0.316988673,223.3458146,0.033146859
2,2.52E-13,0.999999573,0.00000,Brasil,Varginha,Varginha,2111.76,972.862,5.3734,88.4007,85.6554,1.74571407,3312.474,0,0,1.091092651,9.402489033,2009.318399,0.032883631
3,1.50E-13,5.85E-72,1.00000,Brasil,Vitoria,Cariacica,5040.0792,1261.059,6.4223,63.8741,620.8317,2.917901953,4555.952,0,0,1.068484312,25.19447671,4706.613457,0.125644767
3,1.19E-12,0.000488247,0.99951,Brasil,Vitoria,Serra,7386.0492,786.5983,5.788,67.0036,153.9241,1.251947013,2944.855,0,0,1.075681561,18.04250762,3458.531972,0.121596416
2,3.82E-13,1,0.00000,Brasil,Vitoria,Viana,1029.5144,627.4593,4.6978,111.839,12.9134,0.609398689,2070.998,0,0,1.142336759,4.860986345,1599.249243,0.063301596
3,4.39E-09,7.15E-71,1.00000,Brasil,Vitoria,Vila Velha,4766.853,988.7751,4.7747,62.8224,562.7188,4.089645206,6171.396,0,0,1.043799112,35.94344939,6082.921989,0.174175828
3,5.83E-07,9.87E-106,1.00000,Brasil,Vitoria,Vitória,3852.1856,656.292,4.1137,61.234,580.689,6.2420602,5546.447,0,0,1.07062405,58.10749177,7361.702956,0.294671477
2,2.77E-14,1,0.00000,Brasil,Vitoria da Conquista,Vitória da Conquista,4637.5416,1694.5247,5.1059,105.3448,34.7712,0.233458213,3267.088,0,0,1.064907024,2.937086944,883.3272322,0.07263837
2,5.30E-11,1,0.00000,Brasil,Vitoria de Santo Antao,Vitória de Santo Antão,1002.599,696.7099,3.6121,186.2733,20.5707,1.014237218,2892.071,0,0,1.089177311,7.815027182,1570.621806,0.035530047
2,5.74E-11,1,0.00000,Brasil,Volta Redonda,Barra do Pirai,913.5789,404.0276,3.3645,97.2854,1.0116,0.150667846,1567.655,0,0,1.183565634,2.416924065,1010.195705,0.036252413
2,2.37E-16,0.999999769,0.00000,Brasil,Volta Redonda,Barra Mansa,2158.4793,850.0438,6.2878,73.4404,19.9319,1.000935516,2647.16,0,0,1.152887461,4.241280938,1337.25585,0.059322866
2,1.62E-10,0.99999984,0.00000,Brasil,Volta Redonda,Pinheiral,363.9616,588.5882,2.9657,66.872,11.6445,2.358808302,1220.049,0,0,1.144171746,5.839201431,1774.784339,0.047690183
3,4.83E-08,3.60E-50,1.00000,Brasil,Volta Redonda,Volta Redonda,3871.803,898.8432,4.5455,63.4222,516.9051,4.597331386,4355.57,0,0,1.100879808,21.94662691,4128.214527,0.190079903
2,1.04E-10,1,0.00000,Chile,Antofagasta,ANTOFAGASTA,3548.6088,1229.2661,4.5188,159.118,2.3628,0.024983032,1007.971,0,0,1.110771548,0.246399905,92.85550202,0.126901673
2,1.46E-11,1,0.00000,Chile,Arica,ARICA,2710.9733,1356.5784,4.959,100.133,9.882,0.128304451,1242.907,0,0,1.079961263,1.131474059,262.2375667,0.134579882
2,7.72E-10,0.999999999,0.00000,Chile,Calama,CALAMA,2699.8216,981.917,3.6005,139.2676,2.3225,0.028094072,794.2856,0,0,1.093852117,0.371992354,136.5076083,0.09945739
