Country;L1Name;L2Namev2;BECNURBPTCH;BECPTCHDENS;BECAWMNSHPINDX;BECAWMNNNGH;BECEFFMESHSIZE;BECAWAVGPTCHAREA;BECAWEDGDENS;BECPRSBRT;BECPRSSUBWAY;BECADCRCTYAVG;BECADINTDENS;BECADSTTDENS;BECADSTTPNODEAVG;BECADSTTLGAVG;BECURBTRVDELAYINDEX;UL_PROFILE;TR_PROFILE;CentLatitude;CentLongitude;TSNE_UL_X;TSNE_UL_Y;TSNE_TR_X;TSNE_TR_Y;PCA_UL_X;PCA_UL_Y;PCA_TR_X;PCA_TR_Y;UMAP_UL_X;UMAP_UL_Y;UMAP_TR_X;UMAP_TR_Y
Argentina;Buenos Aires;La Plata;853;0,9569;7,5939;66,4869;1180,0796;8489,5942;2,518334546;0;0;1,02319832693896;17,0225821131268;4257,75137561871;3,34171463192971;138,413734882912;0,1292945114353549;3;4;-34,9204948;-57,95356570000001;12,832526206970215;-34,51743698120117;45,745609283447266;-6,330656051635742;2,391033507733875;-0,8412370520263939;-0,9337538356453243;-1,4635448149714771;-2,747502565383911;3,9240336418151855;-3,0915026664733887;5,860629081726074
Argentina;Buenos Aires;Lanús;3;0,0596;1,5529;60,0003;4984,4839;5006,7001;8,7424277;0;0;1,00528403535302;92,6582055091177;17151,0082567084;3,56876938986556;101,667753357138;0,16287125624058785;3;5;-34,6994795;-58,39207949999999;31,070688247680664;-27,170194625854492;9,960209846496582;-53,42634201049805;1,753164641500144;0,3774787658369567;-3,945836333961545;-0,14095698002580928;-4,7283525466918945;2,3905112743377686;5,4437103271484375;3,866649627685547
Argentina;Buenos Aires;Lomas de Zamora;3;0,0338;1,7827;67,114;8599,2392;8690,4296;7,475694272;1;0;1,00981392856378;83,0820580488128;15774,0785214631;3,4464991710241;105,271116084173;0,18969495838214065;3;5;-34,76118230000001;-58,4302476;27,937429428100586;-29,72283172607422;8,535085678100586;-50,928443908691406;3,696572600482131;0,17332873092363787;-3,4483380476731615;-0,07022672037885716;-4,528491973876953;2,8319926261901855;5,1037726402282715;3,8397130966186523
Argentina;Buenos Aires;Luján;576;0,7385;4,315;81,878;25,0837;743,244;0,483835107;0;0;1,05017913753316;5,44904370111019;1794,65688931206;3,07446808510638;190,882966328369;0,05335676126445166;1;2;-34,5633312;-59,1208805;-5,542330265045166;-1,3812233209609985;17,34077262878418;22,431068420410156;-0,26913696979292795;-0,4731682151612629;0,34600942369634;-0,8819350606562301;1,5333982706069946;1,349311351776123;-3,681342601776123;1,2623215913772583
Argentina;Buenos Aires;Malvinas Argentinas;49;0,7756;2,6035;60,0131;5552,6439;5854,5767;11,02833912;0;0;1,00917820102803;81,0662411909073;14090,8768231352;3,23653352876511;102,13077345101;0,14324525656845727;3;5;-34,479665;-58,70303260000001;28,59624671936035;-26,77939224243164;6,623816013336182;-48,0328483581543;2,369263002242125;0,9559632129433825;-2,979677439557913;0,1860324439060147;-4,613178730010986;2,5717787742614746;4,6185302734375;3,4635064601898193
Argentina;Buenos Aires;Marcos Paz;294;0,6963;4,2934;90,4446;15,5332;506,9764;0,63274784;0;0;1,01274972144468;4,65345448501292;1523,42470491382;3,38307030129124;184,846307868739;0,07941451551615283;1;2;-34,7823358;-58,8377795;-6,160375118255615;-1,104160189628601;42,95878601074219;11,880529403686523;-0,33098630253514294;-0,4935296671134533;-0,35602893473579633;-1,9388621477478918;1,5923447608947754;1,3706719875335693;-3,965200662612915;5,1614909172058105
Argentina;Buenos Aires;Merlo;234;1,345;4,454;60,7372;2795,775;6290,3473;7,078263899;0;0;1,00609413154477;48,8875041055115;10181,0235468469;3,51553354344889;114,724799252622;0,18122057196531327;3;5;-34,6685004;-58,7282483;23,211673736572266;-23,14697265625;10,266873359680176;-43,97528839111328;1,8880083153587583;0,5716768180510508;-2,47800522368206;-1,1383279033060798;-3,3974621295928955;2,214285373687744;3,677603006362915;3,3814306259155273
Argentina;Buenos Aires;Moreno;457;2,4521;7,2498;61,8353;3174,3658;6464,5189;10,79756925;0;0;1,01201149595983;56,7487977126181;11202,9150908032;3,33545197740112;111,430095123228;0,1310957701202167;3;5;-34,6340099;-58,791382;17,985715866088867;-31,643741607666016;8,475709915161133;-43,81993103027344;2,705261413956489;1,3022312033646224;-2,413824186621394;-0,524496886045949;-3,2093095779418945;3,3635857105255127;3,7399632930755615;3,3974130153656006
Argentina;Buenos Aires;Morón;14;0,2532;1,7863;360,9641;4421,7825;4932,3124;9,047580094;0;0;1,00625793946833;86,0390226073063;14945,586870371;3,48372093023255;98,1411013027429;0,1797162545713813;3;5;-34,6558611;-58,6167212;32,897579193115234;-27,181591033935547;9,843029975891113;-51,07763671875;1,2754232477495893;-0,0051508523142573485;-3,525832304897371;-0,2344171307332555;-4,694189071655273;2,172344207763672;5,150379657745361;3,8339879512786865
Argentina;Buenos Aires;Pilar;848;2,2145;6,8924;62,7741;478,1088;1894,0018;2,044531419;0;0;1,0321129585702;23,8017103183223;5338,44736462384;3,03907145586549;129,009949600485;0,11471931376122473;3;1;-34,4778621;-58,9091671;15,9622220993042;-7,8771467208862305;11,11386489868164;-18,939367294311523;0,7110696625731973;0,35980929936980927;-0,7012665468135627;-0,5851322070461157;-1,5760488510131836;0,6384032368659973;0,8742393255233765;2,4401421546936035
